Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY
05/10/2023 14:26:01.778483,2526,True,True,True,True,Eyes,1.367674,0.07251433,27.4173,-0.2561087,-0.1193341,0.9592537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.873322,-3.972603,-25.68614,1.32777,0.06306437,27.77183,0.07181963,-0.1575171,-0.0009976608,0.9849007,8.114752,341.7261,358.5767,0.05060184,0.002675459,0.9987149,0,0,0,1.028533,-0.1095548,29.1428,0.14504,0.02972624,1.406046,0.9503747,-0.02459084,0.3101341,-0.02066045,0.9896819,0.1417847,-0.3104208,-0.1411561,0.9400606,moving,-14.94858,-7.091338,5.88949,1.211151,2.581676347673288,-1.3780342704230342
05/10/2023 14:26:01.798186,2527,True,True,True,True,Eyes,1.365701,0.07189729,27.43299,-0.2649468,-0.1229104,0.9563975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.933891,-3.908563,-25.68833,1.324995,0.0610069,27.78651,0.07061779,-0.1586287,-0.001139781,0.984809,7.974276,341.5999,358.5738,0.05052381,0.002672068,0.9987189,0,0,0,1.021072,-0.1103932,29.15701,0.1435732,0.02755523,1.406644,0.9496713,-0.02464895,0.3122769,-0.02015908,0.9900237,0.1394517,-0.3125989,-0.1387285,0.9397002,moving,-15.4841,-7.323167,5.827881,1.122243,2.579780923187604,-1.4143535195730845
05/10/2023 14:26:01.818214,2528,True,True,True,True,Eyes,1.363744,0.07123013,27.44868,-0.2734308,-0.1262786,0.9535667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.992006,-3.878496,-25.68625,1.322195,0.05942091,27.80135,0.07004315,-0.1596983,-0.001247584,0.9846771,7.905597,341.4763,358.5636,0.05044357,0.002666619,0.9987229,0,0,0,1.013292,-0.1112675,29.17183,0.1418762,0.02672994,1.40782,0.9489898,-0.02482848,0.3143277,-0.01991461,0.9901848,0.1383382,-0.3146773,-0.1375413,0.9391809,moving,-16.0,-7.543652,5.754679,1.087731,2.5781252988924326,-1.448862304747954
05/10/2023 14:26:01.828454,2529,True,True,True,True,Eyes,1.36174,0.07050584,27.46434,-0.2816739,-0.1294473,0.9507383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.05314,-3.811005,-25.68854,1.318883,0.05762896,27.81632,0.06877723,-0.1608247,-0.001371245,0.9845828,7.758198,341.3488,358.5645,0.05036141,0.00265914,0.9987271,0,0,0,1.006167,-0.1120682,29.18541,0.1409954,0.02400787,1.40732,0.9482671,-0.02482236,0.3165018,-0.01942194,0.9905356,0.1358748,-0.316879,-0.1349927,0.9388102,moving,-16.5029,-7.753401,5.72121,0.9773302,2.5768209845191445,-1.481629525873408
05/10/2023 14:26:01.848342,2530,True,True,True,True,Eyes,1.359585,0.06974858,27.47993,-0.2894637,-0.1326687,0.9479504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.13735,-3.761659,-25.67863,1.315757,0.05551924,27.83117,0.06793299,-0.1623679,-0.001152585,0.9843884,7.66441,341.1734,358.5933,0.05027738,0.002649628,0.9987314,0,0,0,0.9979748,-0.1129888,29.20102,0.1407558,0.02306065,1.409091,0.9472706,-0.02432946,0.3195096,-0.01979109,0.9907676,0.1341192,-0.3198228,-0.1333706,0.9380435,moving,-16.98044,-7.96698,5.704423,0.9375975,2.5747213919090757,-1.5151696037742386
05/10/2023 14:26:01.858356,2531,True,True,True,True,Eyes,1.357376,0.06901484,27.4955,-0.2970335,-0.135821,0.9451581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.22287,-3.791122,-25.65638,1.312456,0.05387219,27.84608,0.06864564,-0.1639226,-0.0004377326,0.9840818,7.756443,340.994,358.6487,0.05019114,0.00263817,0.9987357,0,0,0,0.9912876,-0.1137403,29.21376,0.1411773,0.02589697,1.407552,0.9462584,-0.02336667,0.3225664,-0.02164361,0.9905752,0.1352494,-0.3226866,-0.1349624,0.9368343,moving,-17.44629,-8.177528,5.727606,1.054042,2.5725418713705066,-1.5482585218853602
05/10/2023 14:26:01.878218,2532,True,True,True,True,Eyes,1.357376,0.06901484,27.4955,-0.2970335,-0.135821,0.9451581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.30513,-3.82255,-25.63506,1.308965,0.05371784,27.86122,0.0693363,-0.1654274,0.0001314371,0.9837816,7.843462,340.8195,358.688,0.05010272,0.002625051,0.9987402,0,0,0,0.9838939,-0.1145712,29.22785,0.1413862,0.02725159,1.407459,0.9452676,-0.02268163,0.3255071,-0.02319886,0.9903849,0.1363801,-0.3254706,-0.1364671,0.9356525,moving,-17.44629,-8.177528,5.736402,1.109237,2.5725418713705066,-1.5482585218853602
05/10/2023 14:26:01.898127,2533,True,True,True,True,Eyes,1.357376,0.06901484,27.4955,-0.2970335,-0.135821,0.9451581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.37372,-3.669172,-25.64659,1.30549,0.05425433,27.87682,0.06648201,-0.1666632,0.0001795225,0.9837701,7.51963,340.6865,358.7396,0.05002315,0.002613244,0.9987442,0,0,0,0.9760156,-0.1154565,29.24286,0.1405081,0.01781107,1.408316,0.9444467,-0.02180699,0.3279404,-0.02251342,0.9911602,0.1307462,-0.3278926,-0.1308659,0.935607,moving,-17.44629,-8.177528,5.697564,0.7245854,2.5725418713705066,-1.5482585218853602
05/10/2023 14:26:01.908007,2534,True,True,True,True,Eyes,1.355519,0.06849332,27.51252,-0.3020568,-0.1342675,0.943787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.44984,-3.541118,-25.6502,1.302422,0.05492348,27.89215,0.06415913,-0.1680249,0.0005009712,0.9836925,7.26127,340.5383,358.8115,0.04995153,0.002602618,0.9987479,0,0,0,0.9686713,-0.1162819,29.25686,0.1398361,0.009760484,1.40836,0.9435347,-0.02057506,0.330634,-0.02254627,0.9917667,0.1260574,-0.3305054,-0.1263941,0.9353025,moving,-17.74715,-8.09683,5.670315,0.3970758,2.5840840770800275,-1.5331540924846032
05/10/2023 14:26:01.928425,2535,True,True,True,True,Eyes,1.353607,0.06811675,27.5295,-0.3069495,-0.132707,0.9424282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.51744,-3.598404,-25.63111,1.299077,0.05747362,27.90749,0.06512076,-0.1693005,0.0003626747,0.9834107,7.365803,340.3845,358.7672,0.04987731,0.002591007,0.9987516,0,0,0,0.9616049,-0.117076,29.27032,0.1394643,0.008998632,1.407886,0.9426744,-0.02133664,0.333031,-0.02276327,0.9915183,0.1279581,-0.3329365,-0.1282037,0.9341933,moving,-18.04046,-8.015341,5.657225,0.3662062,2.595504940094502,-1.517954656682325
05/10/2023 14:26:01.948201,2536,True,True,True,True,Eyes,1.353607,0.06811675,27.5295,-0.3069495,-0.132707,0.9424282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.56654,-3.58267,-25.63019,1.295845,0.06059086,27.9233,0.06453498,-0.170258,-0.0006010624,0.9832839,7.279386,340.2679,358.6623,0.04980056,0.002579038,0.9987555,0,0,0,0.9541363,-0.1179153,29.28455,0.1379079,0.003123581,1.408045,0.9420237,-0.02315722,0.3347463,-0.02079316,0.9916697,0.1271171,-0.3349015,-0.1267077,0.9336948,moving,-18.04046,-8.015341,5.59387,0.1271037,2.595504940094502,-1.517954656682325
05/10/2023 14:26:01.958210,2537,True,True,True,True,Eyes,1.353607,0.06811675,27.5295,-0.3069495,-0.132707,0.9424282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.58631,-3.58923,-25.63781,1.292685,0.06387126,27.93876,0.06427956,-0.1706828,-0.001880922,0.9832253,7.224675,340.2103,358.5189,0.04973149,0.002568267,0.9987589,0,0,0,0.9464999,-0.1187735,29.2991,0.1349242,-0.001994923,1.40908,0.9417277,-0.02564157,0.3353974,-0.01824408,0.9917292,0.1270447,-0.335881,-0.1257605,0.9334711,moving,-18.04046,-8.015341,5.469589,-0.08111716,2.595504940094502,-1.517954656682325
05/10/2023 14:26:01.978592,2538,True,True,True,True,Eyes,1.351138,0.06800039,27.54751,-0.311658,-0.1305183,0.9411877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.58684,-3.459577,-25.67195,1.289583,0.06514524,27.9541,0.06159584,-0.1706863,-0.002940457,0.983394,6.900305,340.2134,358.4525,0.04966933,0.002558573,0.998762,0,0,0,0.9391736,-0.1195968,29.31306,0.1306826,-0.01199895,1.409419,0.941715,-0.02681039,0.3353416,-0.01524388,0.9923947,0.1221497,-0.3360661,-0.1201422,0.9341443,moving,-18.3214,-7.895082,5.29737,-0.4877702,2.608966654423921,-1.496291363308599
05/10/2023 14:26:01.998558,2539,True,True,True,True,Eyes,1.348659,0.06793523,27.56539,-0.3162176,-0.1284047,0.9399568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.59813,-3.4502,-25.68429,1.286742,0.06667531,27.96868,0.06153157,-0.1708068,-0.002182187,0.983379,6.907815,340.2046,358.539,0.04960125,0.002549266,0.9987654,0,0,0,0.9317639,-0.1204295,29.32718,0.1264775,-0.01433305,1.410791,0.9416405,-0.02531186,0.3356671,-0.01672819,0.9924182,0.1217632,-0.3362042,-0.1202722,0.9340777,moving,-18.59382,-7.778856,5.122877,-0.5820815,2.6219970529509964,-1.4753500137591082
05/10/2023 14:26:02.008374,2540,True,True,True,True,Eyes,1.346137,0.06789901,27.5831,-0.3206787,-0.1260112,0.9387686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.63977,-3.423416,-25.68617,1.284169,0.06761096,27.98303,0.06144429,-0.1714164,-0.0001704656,0.9832807,6.936863,340.147,358.7647,0.04952784,0.002540495,0.998769,0,0,0,0.923103,-0.1214027,29.34368,0.1228443,-0.01560995,1.414962,0.9412328,-0.02140034,0.3370799,-0.02072988,0.9924492,0.1208924,-0.3371218,-0.1207755,0.9336821,moving,-18.85991,-7.645133,4.961872,-0.6320652,2.635931801167468,-1.4514952849971863
05/10/2023 14:26:02.028427,2541,True,True,True,True,Eyes,1.343642,0.0679113,27.60064,-0.3250971,-0.1239978,0.937516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.72366,-3.383398,-25.67184,1.281668,0.06826655,27.99715,0.06121884,-0.1728053,0.002217022,0.9830493,6.957234,340.0013,359.0303,0.04944954,0.002532314,0.9987729,0,0,0,0.9166868,-0.1221238,29.3559,0.1220277,-0.01714665,1.414386,0.9402668,-0.016799,0.3400237,-0.02551676,0.9924946,0.119596,-0.3394808,-0.1211285,0.9327811,moving,-19.12472,-7.534326,4.931043,-0.6945643,2.6484683720630815,-1.4315045941051396
05/10/2023 14:26:02.048210,2542,True,True,True,True,Eyes,1.34115,0.06797592,27.61803,-0.3294589,-0.1220934,0.9362425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.83836,-3.519893,-25.61971,1.279845,0.06947836,28.01047,0.06428594,-0.1747914,0.004758005,0.982493,7.353129,339.7758,359.2418,0.04936697,0.00252484,0.998777,0,0,0,0.9092557,-0.1229589,29.37006,0.1223979,-0.009561226,1.416964,0.9388507,-0.01312385,0.3440744,-0.03182267,0.9916894,0.1246577,-0.342851,-0.1279843,0.9306306,moving,-19.38671,-7.429891,4.936978,-0.3866079,2.660561135728851,-1.4126007836312962
05/10/2023 14:26:02.071338,2543,True,True,True,True,Eyes,1.338699,0.06809182,27.63528,-0.3337454,-0.1202359,0.9349638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.95678,-3.597518,-25.57374,1.277868,0.07085708,28.02448,0.06609048,-0.1768871,0.006472733,0.9819884,7.590386,339.5365,359.3833,0.0492806,0.002518194,0.9987813,0,0,0,0.9019104,-0.1237843,29.38406,0.1231608,-0.005994976,1.418618,0.9373381,-0.01066881,0.3482578,-0.03609341,0.9911803,0.1275103,-0.3465466,-0.13209,0.928686,moving,-19.64457,-7.327991,4.961833,-0.2421263,2.6724101563287053,-1.3941445700649637
05/10/2023 14:26:02.078056,2544,True,True,True,True,Eyes,1.336186,0.06826174,27.65235,-0.3379008,-0.1183086,0.9337163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.03949,-3.563775,-25.55793,1.27634,0.07198464,28.03827,0.06562556,-0.1783455,0.007243846,0.9817503,7.552792,339.3727,359.4691,0.04919102,0.00251248,0.9987858,0,0,0,0.8942726,-0.1246427,29.39861,0.1217452,-0.008761853,1.421365,0.9362808,-0.009184758,0.3511324,-0.03763135,0.9912816,0.126272,-0.3492309,-0.1314396,0.9277723,moving,-19.89459,-7.221308,4.895649,-0.3531893,2.6843699421723306,-1.37492282101765
05/10/2023 14:26:02.098463,2545,True,True,True,True,Eyes,1.333709,0.06846885,27.66927,-0.3419569,-0.1164032,0.9324783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.10218,-3.589323,-25.54197,1.274838,0.0736059,28.0518,0.06613081,-0.1794607,0.007553176,0.9815109,7.615654,339.2426,359.485,0.04909836,0.0025078,0.9987903,0,0,0,0.8858864,-0.1255851,29.41459,0.1193731,-0.009209096,1.426122,0.9354736,-0.008908716,0.3532843,-0.03856281,0.9911394,0.1271052,-0.3512863,-0.1325272,0.9268411,moving,-20.13891,-7.115541,4.78477,-0.3699788,2.6961476821245793,-1.355884066616814
05/10/2023 14:26:02.118622,2546,True,True,True,True,Eyes,1.331244,0.06870728,27.68604,-0.3458168,-0.1145091,0.9312885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.15116,-3.580387,-25.53663,1.273245,0.07470571,28.06528,0.06571355,-0.1804003,0.006598944,0.9813735,7.548187,339.1268,359.3782,0.0490031,0.002504187,0.998795,0,0,0,0.8793428,-0.1263204,29.42706,0.1172919,-0.0124332,1.426916,0.9348243,-0.01075743,0.3549475,-0.03666154,0.9912763,0.1265981,-0.3532129,-0.1313599,0.9262749,moving,-20.37155,-7.009775,4.699122,-0.4992247,2.7076645079124257,-1.3369044943803092
05/10/2023 14:26:02.128226,2547,True,True,True,True,Eyes,1.328827,0.06898917,27.70263,-0.3496152,-0.1128625,0.9300706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.19729,-3.610845,-25.52651,1.271737,0.0757002,28.07841,0.06586755,-0.1813375,0.004983523,0.9812001,7.531188,339.0047,359.1846,0.04890558,0.002501647,0.9987998,0,0,0,0.8720905,-0.1271354,29.44087,0.1152562,-0.01396231,1.429579,0.9341838,-0.01410884,0.3565132,-0.03366817,0.9912733,0.1274511,-0.3552002,-0.1310659,0.9255563,moving,-20.60133,-6.91892,4.609358,-0.5595746,2.718226293911978,-1.3204494193683594
05/10/2023 14:26:02.148165,2548,True,True,True,True,Eyes,1.326397,0.06930421,27.71906,-0.3532386,-0.1112575,0.928894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.26792,-3.748673,-25.48926,1.270497,0.07707417,28.09094,0.06826835,-0.1826801,0.004527546,0.980789,7.791459,338.8349,359.0711,0.04880625,0.00250023,0.9988047,0,0,0,0.8645496,-0.1279829,29.45524,0.1141866,-0.008964598,1.433543,0.933215,-0.0160614,0.3589594,-0.03382367,0.9906379,0.1322595,-0.3577231,-0.1355679,0.9239348,moving,-20.82074,-6.830017,4.55419,-0.358292,2.7284398196733375,-1.304375329748951
05/10/2023 14:26:02.158145,2549,True,True,True,True,Eyes,1.324036,0.06963114,27.73533,-0.3568436,-0.1098094,0.9276877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.34911,-3.781999,-25.46265,1.269275,0.07815228,28.10401,0.06891249,-0.1841559,0.004748174,0.9804668,7.86744,338.6608,359.0704,0.04870529,0.002499944,0.9988096,0,0,0,0.8574313,-0.1287828,29.46881,0.1131787,-0.008630857,1.436042,0.9321281,-0.01607043,0.3617719,-0.03469214,0.9904571,0.133384,-0.3604631,-0.1368816,0.9226754,moving,-21.0397,-6.750627,4.506336,-0.3443533,2.738074744390742,-1.2899048870169845
05/10/2023 14:26:02.178241,2550,True,True,True,True,Eyes,1.321715,0.07000481,27.75144,-0.3602957,-0.1086858,0.926485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.44888,-3.821826,-25.4258,1.26859,0.07878064,28.11653,0.06987845,-0.1859253,0.005744061,0.9800591,7.996115,338.4568,359.148,0.04860314,0.002500719,0.9988145,0,0,0,0.850058,-0.1296114,29.48285,0.1125348,-0.006528422,1.439699,0.9307975,-0.01472531,0.3652384,-0.03724338,0.990168,0.1348341,-0.3636328,-0.1391059,0.9210976,moving,-21.25029,-6.690778,4.469465,-0.2598102,2.746354857008847,-1.278766173291251
05/10/2023 14:26:02.198346,2551,True,True,True,True,Eyes,1.319467,0.07043039,27.76742,-0.3637032,-0.1076533,0.9252734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.53988,-3.987939,-25.373,1.268112,0.08032054,28.12912,0.07327288,-0.1875019,0.007240738,0.9795007,8.410076,338.2698,359.2301,0.04850011,0.002502617,0.9988195,0,0,0,0.8426079,-0.1304486,29.49705,0.111175,0.001883864,1.443724,0.9295812,-0.01329299,0.3683776,-0.04166222,0.9891573,0.1408264,-0.3662554,-0.146257,0.9189482,moving,-21.45862,-6.636384,4.403411,0.07476319,2.754258474252001,-1.2685571471288315
05/10/2023 14:26:02.208203,2552,True,True,True,True,Eyes,1.317279,0.07088178,27.78328,-0.3669962,-0.1063873,0.9241188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.61496,-4.006587,-25.3501,1.267636,0.08200158,28.14203,0.0737317,-0.1888151,0.007845831,0.9792095,8.473986,338.1183,359.2772,0.04839658,0.002505713,0.9988245,0,0,0,0.8349631,-0.1313077,29.51162,0.1089203,0.001437917,1.447963,0.9285746,-0.01247789,0.3709359,-0.04320873,0.9890041,0.1414347,-0.368622,-0.1473603,0.917825,moving,-21.65956,-6.567151,4.301867,0.05689825,2.762883910552204,-1.2558875325569565
05/10/2023 14:26:02.228042,2553,True,True,True,True,Eyes,1.315167,0.07132736,27.79901,-0.3702013,-0.1051645,0.9229797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.66641,-3.906733,-25.35653,1.267223,0.08302601,28.15508,0.07173686,-0.1897439,0.00731816,0.9791822,8.236766,338.0128,359.2536,0.04829285,0.002509978,0.9988295,0,0,0,0.8277016,-0.1321238,29.52545,0.1055983,-0.005934879,1.451273,0.9278874,-0.01289163,0.3726375,-0.04155488,0.9896005,0.1377097,-0.3705376,-0.143264,0.9177021,moving,-21.85541,-6.500258,4.161653,-0.2343058,2.771255818008352,-1.2436375399704458
05/10/2023 14:26:02.248128,2554,True,True,True,True,Eyes,1.313138,0.0717603,27.81462,-0.3732878,-0.1040344,0.9218639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.70193,-3.916973,-25.35242,1.266934,0.08333343,28.16755,0.0717907,-0.1903784,0.006853253,0.9790584,8.232131,337.9343,359.1944,0.04818925,0.002515275,0.9988346,0,0,0,0.820232,-0.1329632,29.53968,0.1015887,-0.006535068,1.455581,0.9274182,-0.01391533,0.3737672,-0.04075427,0.9895982,0.1379651,-0.3717992,-0.143184,0.9172043,moving,-22.04436,-6.438716,3.992345,-0.257237,2.779153818631343,-1.2323231719311045
05/10/2023 14:26:02.268030,2555,True,True,True,True,Eyes,1.311187,0.07217368,27.83012,-0.3762901,-0.1029875,0.9207602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.74178,-3.992196,-25.33643,1.266687,0.08360056,28.18032,0.07304858,-0.1911018,0.006417485,0.9788273,8.363725,337.8405,359.1107,0.04808608,0.002521454,0.9988394,0,0,0,0.8127047,-0.1338091,29.55403,0.09776026,-0.003617153,1.459749,0.9268778,-0.01535621,0.375049,-0.04048265,0.9892454,0.1405511,-0.3731738,-0.1454567,0.916288,moving,-22.22853,-6.38204,3.831411,-0.1419745,2.7866542456405585,-1.2218520744282464
05/10/2023 14:26:02.288031,2556,True,True,True,True,Eyes,1.309254,0.07254382,27.84548,-0.379182,-0.1019752,0.9196858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.77245,-4.046916,-25.3277,1.266606,0.08358885,28.19307,0.07381926,-0.1916794,0.00552999,0.9786619,8.430417,337.7622,358.9878,0.04798364,0.002528357,0.9988443,0,0,0,0.8053482,-0.1346358,29.56804,0.09345925,-0.002035409,1.463618,0.9264569,-0.01747527,0.375995,-0.03912324,0.9890403,0.1423682,-0.3743621,-0.1466081,0.9156195,moving,-22.40612,-6.327138,3.653659,-0.07967945,2.7939016943833224,-1.211712849464209
05/10/2023 14:26:02.298520,2557,True,True,True,True,Eyes,1.307402,0.07285836,27.86073,-0.3820037,-0.1011345,0.9186103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.8094,-4.095802,-25.31676,1.266611,0.0828068,28.20576,0.0745033,-0.1923751,0.004663256,0.9784781,8.487514,337.6703,358.868,0.04788192,0.002535756,0.9988492,0,0,0,0.7979878,-0.135463,29.58207,0.08944303,6.853044e-05,1.467472,0.9259401,-0.01953938,0.3771646,-0.03779095,0.9888551,0.1440055,-0.3757749,-0.1475939,0.9148822,moving,-22.57996,-6.282682,3.487888,0.002675694,2.80044108039295,-1.2033510016040867
05/10/2023 14:26:02.308250,2558,True,True,True,True,Eyes,1.305633,0.07311673,27.87588,-0.3847806,-0.1004673,0.917524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.84604,-4.20424,-25.29592,1.266717,0.08178475,28.21837,0.07636823,-0.1930516,0.004132718,0.9782035,8.685056,337.5777,358.7595,0.04778118,0.002543401,0.998854,0,0,0,0.7900367,-0.1363565,29.59722,0.085179,0.00612992,1.472663,0.925428,-0.02140073,0.3783186,-0.03757129,0.9883016,0.1478117,-0.3770562,-0.151003,0.913798,moving,-22.75164,-6.248898,3.310306,0.2384908,2.806294406768675,-1.1967965410538588
05/10/2023 14:26:02.328352,2559,True,True,True,True,Eyes,1.303944,0.07330602,27.89092,-0.3875405,-0.09989528,0.9164242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.90098,-4.323194,-25.26426,1.267009,0.08075039,28.23108,0.07857719,-0.1940324,0.004185,0.9778342,8.933902,337.452,358.706,0.04768166,0.002551066,0.9988587,0,0,0,0.7831009,-0.1371359,29.61043,0.08172399,0.01325352,1.475595,0.9246678,-0.02230857,0.3801207,-0.03867751,0.9876162,0.1520469,-0.3788053,-0.155295,0.9123541,moving,-22.92269,-6.220993,3.170016,0.5146063,2.8117823005991713,-1.191234906550375
05/10/2023 14:26:02.348473,2560,True,True,True,True,Eyes,1.302327,0.07341172,27.90585,-0.3902556,-0.09933167,0.9153326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.97197,-4.379183,-25.23483,1.267284,0.07929931,28.2434,0.07956666,-0.195337,0.00392533,0.9774954,9.037775,337.291,358.6417,0.04758353,0.002558503,0.9988634,0,0,0,0.7755057,-0.1379894,29.6249,0.07928541,0.01730619,1.480207,0.9236561,-0.02341064,0.3825067,-0.03875861,0.9873075,0.1540186,-0.3812574,-0.1570856,0.9110252,moving,-23.09117,-6.193487,3.066046,0.6698569,2.817188951018525,-1.1857534228752682
05/10/2023 14:26:02.368309,2561,True,True,True,True,Eyes,1.300801,0.07341215,27.92068,-0.3929725,-0.09892304,0.9142138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.05225,-4.462019,-25.19618,1.267828,0.07739525,28.25598,0.0808544,-0.1968938,0.002830984,0.9770811,9.155671,337.0913,358.4731,0.04748695,0.002565435,0.998868,0,0,0,0.7678023,-0.1388551,29.63958,0.0774307,0.02233726,1.484804,0.9224496,-0.02630726,0.3852202,-0.03737166,0.9869092,0.1568878,-0.3843046,-0.1591174,0.9093907,moving,-23.26033,-6.175696,2.985199,0.8618873,2.8220301644944117,-1.1819038804223467
05/10/2023 14:26:02.378198,2562,True,True,True,True,Eyes,1.299346,0.07330094,27.93541,-0.3956972,-0.09853629,0.9130796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.12846,-4.59251,-25.15025,1.268499,0.07489958,28.26855,0.08297516,-0.1984073,0.00153286,0.9765999,9.362216,336.8897,358.2616,0.0473921,0.002571537,0.9988725,0,0,0,0.7605698,-0.1396679,29.65336,0.07548988,0.03022185,1.488324,0.9212644,-0.02993176,0.3877833,-0.03591972,0.9862256,0.1614588,-0.3872747,-0.1626753,0.9074994,moving,-23.43024,-6.15932,2.903635,1.163286,2.82680355958826,-1.1782887429335172
05/10/2023 14:26:02.398321,2563,True,True,True,True,Eyes,1.297987,0.07306998,27.95005,-0.3984368,-0.0982321,0.9119202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.21492,-4.694306,-25.10356,1.269371,0.07209356,28.28096,0.08465809,-0.2000844,0.0005653845,0.9761143,9.526176,336.6732,358.0956,0.0472991,0.002576493,0.9988769,0,0,0,0.7530181,-0.1405165,29.66775,0.07378632,0.03738394,1.492705,0.9199318,-0.03277377,0.3907062,-0.0349813,0.9856654,0.1650457,-0.3905148,-0.1654982,0.9055985,moving,-23.60151,-6.148198,2.829901,1.43464,2.831293319207581,-1.1755511673776748
05/10/2023 14:26:02.408164,2564,True,True,True,True,Eyes,1.296744,0.07271956,27.96461,-0.4012449,-0.09785192,0.9107291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.30473,-4.758625,-25.06166,1.270352,0.06905453,28.29345,0.0857489,-0.2017806,-2.430684e-05,0.97567,9.631769,336.4608,357.9858,0.04720813,0.002579992,0.9988812,0,0,0,0.7448452,-0.141435,29.68332,0.07182467,0.04334028,1.498389,0.9185692,-0.03465236,0.3937383,-0.0345575,0.9852943,0.167335,-0.3937467,-0.1673154,0.9038634,moving,-23.77711,-6.132533,2.74435,1.656795,2.836151298081967,-1.1720269672205044
05/10/2023 14:26:02.428360,2565,True,True,True,True,Eyes,1.295603,0.07229473,27.9791,-0.4041007,-0.09753672,0.9094995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.407,-4.817436,-25.01414,1.271528,0.06587172,28.30597,0.08688514,-0.2036641,-6.552807e-05,0.975178,9.754693,336.2306,357.9346,0.04711941,0.002581754,0.9988853,0,0,0,0.73813,-0.1421897,29.69612,0.07041824,0.04949681,1.50097,0.9170419,-0.03551856,0.397206,-0.03526295,0.984902,0.1694836,-0.3972287,-0.1694302,0.9019438,moving,-23.95611,-6.12113,2.68607,1.888732,2.84083048923175,-1.1692030332179304
