,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.point.x,EyeHitInfo.point.y,EyeHitInfo.point.z,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY
496,05/04/2023 10:20:37.632555,676,True,True,True,True,-0.0579198,0.01594904,6.557394,0.4259551,-0.3554341,0.8320028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.115217,-3.124335,-6.098279,-0.03286515,0.02486902,6.942081,0.2310036,0.07906376,-0.005892055,0.9697171,26.67622,9.704021,1.609698,0.4115857,-0.5476821,8.218078,0.2253583,0.08038712,1.447851,0.9874284,0.02510078,-0.1560611,0.04795528,0.8932052,0.4470847,0.1506168,-0.4489481,0.8807725,moving,27.11079,-23.13232,8.847108,3.177895,25.442455296578437,-12.801259375342607
497,05/04/2023 10:20:37.646512,677,True,True,True,True,-0.05732018,0.0158697,6.57413,0.4201834,-0.3577656,0.8339363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098943,-3.172574,-6.090199,-0.03344324,0.02192711,6.954267,0.2347277,0.07718932,-0.007992371,0.9689587,27.1368,9.431809,1.335965,0.4040175,-0.5477237,8.231075,0.2245886,0.09504467,1.44452,0.9879559,0.02074838,-0.1533386,0.05172548,0.8896781,0.4536489,0.1458344,-0.4561166,0.8778895,moving,26.7415,-23.21973,8.837379,3.764447,25.095991985372926,-12.882480770905538
498,05/04/2023 10:20:37.656845,678,True,True,True,True,-0.05680542,0.01567263,6.590701,0.4145437,-0.3603685,0.8356363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.080116,-3.237267,-6.073761,-0.0340084,0.01903146,6.96675,0.2397395,0.07507145,-0.01029767,0.9678757,27.75048,9.127199,1.03991,0.3948428,-0.547774,8.246831,0.2224815,0.1145296,1.442627,0.9885165,0.01606144,-0.1502572,0.05592891,0.8848379,0.4625298,0.1403821,-0.4656221,0.8737785,moving,26.38516,-23.32814,8.767071,4.539167,24.761508368896394,-12.98401195992717
499,05/04/2023 10:20:37.676698,679,True,True,True,True,-0.05634756,0.01535745,6.607125,0.4089552,-0.3634662,0.8370471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071288,-3.322047,-6.043978,-0.03475411,0.01602788,6.979388,0.24652,0.07318763,-0.01450337,0.9662615,28.58934,8.796925,0.5256968,0.3876974,-0.5478132,8.259102,0.2230561,0.1389582,1.437006,0.9888664,0.00805632,-0.1485875,0.06411252,0.8780351,0.4742825,0.134286,-0.4785284,0.867743,moving,26.0387,-23.47166,8.823197,5.523317,24.436029761118704,-13.119406962643524
500,05/04/2023 10:20:37.696488,680,True,True,True,True,-0.05594123,0.01493201,6.623393,0.4034804,-0.3665478,0.8383592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068391,-3.412998,-6.008693,-0.0356098,0.01292032,6.992351,0.2537643,0.07181893,-0.01819027,0.9644247,29.47776,8.541315,0.08976381,0.3797658,-0.5478568,8.272723,0.2208632,0.1648947,1.431918,0.9890223,0.00136387,-0.14776,0.07153644,0.8705456,0.4868602,0.1292958,-0.4920858,0.8608915,moving,25.70029,-23.61593,8.768365,6.569046,24.11808482378303,-13.255586762938236
501,05/04/2023 10:20:37.716743,681,True,True,True,True,-0.05557576,0.01451024,6.639555,0.3980799,-0.3696941,0.8395587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.044123,-3.503965,-5.975201,-0.0363711,0.009894401,7.004968,0.2606974,0.06971219,-0.01858576,0.9627211,30.30142,8.293397,0.03727966,0.3717836,-0.5479006,8.286431,0.2191674,0.1877711,1.427089,0.9895896,0.0005617675,-0.1439173,0.07213338,0.8633828,0.4993664,0.1245363,-0.5045491,0.8543541,moving,25.36814,-23.76597,8.731069,7.495708,23.805961763558784,-13.397368089543946
502,05/04/2023 10:20:37.732556,682,True,True,True,True,-0.05525272,0.01406598,6.65563,0.3927489,-0.3724936,0.840831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006922,-3.564602,-5.961551,-0.03703216,0.009037614,7.018469,0.264778,0.06737686,-0.01631425,0.9618144,30.76599,8.093092,0.2865431,0.3635791,-0.5479457,8.300522,0.2171269,0.1984513,1.424026,0.9903884,0.004297265,-0.1382474,0.06706237,0.8592529,0.5071361,0.1209688,-0.5115328,0.8507059,moving,25.0371,-23.89366,8.669343,7.933604,23.495035967669367,-13.517650675357249
503,05/04/2023 10:20:37.746723,683,True,True,True,True,-0.05496772,0.01355294,6.671606,0.3874935,-0.3743501,0.8424433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9646116,-3.535073,-6.002789,-0.03765432,0.008698702,7.032723,0.2614779,0.06499348,-0.01280418,0.9629337,30.34703,7.890666,0.619428,0.3554099,-0.5479906,8.31455,0.2153929,0.1860265,1.423546,0.9912238,0.009329556,-0.1318648,0.05864786,0.8629308,0.5019072,0.1184728,-0.505236,0.8548104,moving,24.70072,-23.95856,8.604007,7.445123,23.17955229670042,-13.577468513844398
504,05/04/2023 10:20:37.766491,684,True,True,True,True,-0.05473585,0.01298483,6.687481,0.3823476,-0.3753155,0.8443629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9347031,-3.504243,-6.041381,-0.03856516,0.006434657,7.046286,0.2584243,0.06307822,-0.0108948,0.9639086,29.97149,7.693559,0.7671661,0.3475111,-0.5480339,8.328115,0.2133887,0.1772552,1.422189,0.9918049,0.0115987,-0.1272342,0.05360506,0.8661965,0.4968202,0.1159723,-0.4995691,0.8584761,moving,24.36215,-23.96494,8.533146,7.104452,22.862430645216058,-13.580955312380759
505,05/04/2023 10:20:37.776457,685,True,True,True,True,-0.05457325,0.01237463,6.703269,0.3773088,-0.376016,0.8463156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9069161,-3.481819,-6.073899,-0.0396865,0.004323214,7.059477,0.2560631,0.06136245,-0.008804769,0.9646705,29.67723,7.531599,0.9521664,0.3395513,-0.5480776,8.341785,0.2107541,0.1706018,1.421183,0.9923143,0.01443791,-0.1228982,0.04841271,0.8687084,0.4929523,0.1138799,-0.4951134,0.8613328,moving,24.02852,-23.95546,8.43519,6.845151,22.55004731715605,-13.569218714516332
506,05/04/2023 10:20:37.796484,686,True,True,True,True,-0.0544769,0.0117389,6.718972,0.3723026,-0.3759865,0.8485429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8911191,-3.444164,-6.113803,-0.04123915,0.002789751,7.073417,0.2525544,0.06020667,-0.007760677,0.9656767,29.25558,7.399525,1.012872,0.3313521,-0.5481226,8.355866,0.2071981,0.1606917,1.420652,0.9926299,0.01542231,-0.1202003,0.04539952,0.8723121,0.4868372,0.1123603,-0.4887062,0.8651829,moving,23.68971,-23.89797,8.297926,6.453371,22.233151650140798,-13.511241438482571
507,05/04/2023 10:20:37.816262,687,True,True,True,True,-0.054458,0.0110761,6.734601,0.3673995,-0.3757587,0.8507778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8747833,-3.398585,-6.157064,-0.04296745,0.001305379,7.086834,0.248478,0.05896922,-0.006832874,0.9668168,28.76846,7.250446,1.051942,0.3235361,-0.5481656,8.369288,0.2044914,0.1491548,1.420165,0.9929519,0.01609283,-0.1174205,0.04251738,0.876424,0.4796596,0.1106292,-0.4812713,0.8695626,moving,23.3566,-23.82937,8.193775,5.99559,21.921672537527492,-13.44261765255256
508,05/04/2023 10:20:37.832942,688,True,True,True,True,-0.05452823,0.01041036,6.750169,0.362548,-0.3750191,0.8531821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8541545,-3.372614,-6.190097,-0.04482922,4.693866e-07,7.100661,0.2458959,0.05753679,-0.005447631,0.9675719,28.45515,7.099579,1.157096,0.3153466,-0.5482105,8.383353,0.2017828,0.1416619,1.419428,0.9933197,0.01775417,-0.114021,0.03883807,0.8790111,0.475217,0.1086628,-0.4764707,0.8724495,moving,23.02239,-23.72805,8.090833,5.699368,21.609394170265915,-13.342498744424628
509,05/04/2023 10:20:37.846604,689,True,True,True,True,-0.05468291,0.009730698,6.765664,0.3577277,-0.3740317,0.8556467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8188592,-3.333835,-6.232215,-0.04679888,-0.0007166341,7.115005,0.2421872,0.05530366,-0.002911489,0.9686478,28.0025,6.877593,1.37244,0.3073421,-0.5482544,8.397099,0.2012187,0.1293174,1.418368,0.993866,0.02114726,-0.1085498,0.03242809,0.8826738,0.4688661,0.1057293,-0.4695101,0.8765737,moving,22.68877,-23.61174,8.07446,5.209447,21.297774136803987,-13.22795956005875
510,05/04/2023 10:20:37.866246,690,True,True,True,True,-0.0549219,0.009125719,6.781123,0.3528465,-0.3729643,0.8581358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7823408,-3.298002,-6.271611,-0.04894721,-0.001755975,7.128784,0.2388091,0.05288687,-0.000731692,0.9696251,27.59301,6.622595,1.541468,0.2988113,-0.5483013,8.41175,0.2007523,0.1191272,1.418152,0.9944049,0.0238408,-0.1029103,0.02667866,0.8859393,0.4630331,0.1022114,-0.4631879,0.8803464,moving,22.35138,-23.4908,8.057202,4.801669,20.982656108739768,-13.108935382112776
511,05/04/2023 10:20:37.876402,691,True,True,True,True,-0.05524663,0.008616219,6.796557,0.3479447,-0.3717704,0.8606516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7382312,-3.29259,-6.29581,-0.05124234,-0.00115411,7.14288,0.2376872,0.04987656,0.001171365,0.9700597,27.45325,6.296524,1.677855,0.2914266,-0.5483419,8.424432,0.2034481,0.1131134,1.41599,0.9950219,0.02598262,-0.09620965,0.02143745,0.8870069,0.4612583,0.09732331,-0.4610246,0.8820343,moving,22.01253,-23.3626,8.176245,4.567255,20.666222001440453,-12.982913456523612
512,05/04/2023 10:20:37.896509,692,True,True,True,True,-0.05567015,0.008120434,6.811922,0.3430585,-0.3705474,0.8631371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6960053,-3.281685,-6.323557,-0.05359202,0.001009569,7.158099,0.2360568,0.04683811,0.002414084,0.9706069,27.25881,5.944414,1.727563,0.2832681,-0.5483866,8.438443,0.2057015,0.104699,1.41468,0.9956007,0.02679916,-0.08978307,0.01742666,0.8885427,0.4584628,0.09206252,-0.4580106,0.8841668,moving,21.67561,-23.23399,8.273111,4.232683,20.351598265809166,-12.856512108822585
513,05/04/2023 10:20:37.916595,693,True,True,True,True,-0.05618295,0.007804962,6.827223,0.338071,-0.3698866,0.8653854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6519522,-3.249431,-6.360529,-0.05597137,0.0008582845,7.171962,0.2330145,0.04369071,0.003771458,0.9714841,26.89843,5.575589,1.779208,0.275327,-0.5484303,8.452081,0.208396,0.09467584,1.413432,0.9961538,0.02768896,-0.08313204,0.01303332,0.8913801,0.4530692,0.08664726,-0.4524101,0.8875908,moving,21.33857,-23.14303,8.387246,3.832116,20.03659644145091,-12.76634047085199
514,05/04/2023 10:20:37.933142,694,True,True,True,True,-0.05677332,0.007663903,6.842552,0.3331159,-0.3692031,0.867596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5986562,-3.33583,-6.336446,-0.05853055,0.00409995,7.185628,0.2387877,0.0401186,0.005521701,0.9702271,27.57527,5.209624,1.931393,0.2670061,-0.5484759,8.466371,0.2116348,0.1072302,1.412561,0.99672,0.02987426,-0.07521126,0.008445048,0.8858999,0.4637996,0.08048531,-0.4629135,0.8827418,moving,21.00443,-23.05204,8.520876,4.341108,19.724310728670744,-12.67616268524188
515,05/04/2023 10:20:37.946374,695,True,True,True,True,-0.05745073,0.007641564,6.857819,0.3281324,-0.3683314,0.8698627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5575359,-3.344312,-6.353997,-0.06121597,0.008861862,7.201716,0.2385241,0.03689815,0.005529753,0.9704196,27.55041,4.804034,1.8314,0.2593564,-0.5485179,8.479507,0.2157506,0.1003372,1.410522,0.9972159,0.02833456,-0.06897543,0.006869835,0.8861514,0.463345,0.07425135,-0.4625289,0.8834896,moving,20.66764,-22.94956,8.696448,4.068871,19.4096243334983,-12.574907293206845
516,05/04/2023 10:20:37.966360,696,True,True,True,True,-0.05822465,0.007715473,6.873009,0.323259,-0.3679363,0.8718523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5202695,-3.299255,-6.396521,-0.06381179,0.01177229,7.215749,0.2343862,0.03398091,0.005766729,0.9715324,27.06722,4.426727,1.746183,0.2514028,-0.5485616,8.493166,0.2183703,0.08503026,1.410749,0.9976241,0.02713444,-0.06332382,0.00472418,0.8900597,0.4558194,0.06873039,-0.4550356,0.8878168,moving,20.3434,-22.88056,8.799001,3.449222,19.106454951299455,-12.505968082850416
517,05/04/2023 10:20:37.976544,697,True,True,True,True,-0.05907895,0.007923008,6.888133,0.3183928,-0.3676898,0.8737448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4852638,-3.350676,-6.387521,-0.06647566,0.01413579,7.228992,0.2376262,0.03145299,0.006451982,0.9708259,27.45046,4.144636,1.774252,0.2434981,-0.548605,8.506742,0.2197579,0.09166378,1.410215,0.9979382,0.02747561,-0.05800444,0.002420605,0.8869843,0.4617932,0.06413708,-0.4609815,0.885089,moving,20.02175,-22.82236,8.857327,3.718985,18.805634929985814,-12.447442020814275
518,05/04/2023 10:20:37.996491,698,True,True,True,True,-0.06001146,0.00826445,6.9032,0.3136279,-0.3677071,0.8754593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4542046,-3.389347,-6.385337,-0.06919489,0.01741323,7.243025,0.2398072,0.02922242,0.007237977,0.9703538,27.70844,3.89792,1.816417,0.2351924,-0.5486506,8.521005,0.2199099,0.0943985,1.410333,0.9981873,0.02806229,-0.05324072,-3.130315e-05,0.8848802,0.4658187,0.0601836,-0.4649726,0.8832771,moving,19.70975,-22.78319,8.862627,3.829293,18.513717999509694,-12.407304162971815
519,05/04/2023 10:20:38.016265,699,True,True,True,True,-0.06100883,0.008659066,6.918211,0.3088913,-0.3677105,0.8771403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41379,-3.423811,-6.385056,-0.07200132,0.02118225,7.256515,0.2416473,0.02638241,0.008235915,0.9699705,27.92704,3.579368,1.86325,0.2272469,-0.5486943,8.53465,0.2220919,0.09551132,1.410494,0.9984722,0.02872767,-0.04719995,-0.003226714,0.8830775,0.469216,0.0551607,-0.4683469,0.8818212,moving,19.40008,-22.74417,8.948143,3.873857,18.223982095500922,-12.367328905821253
520,05/04/2023 10:20:38.033482,700,True,True,True,True,-0.06205856,0.009063907,6.933153,0.3042548,-0.3678244,0.8787117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384305,-3.430179,-6.399138,-0.07452053,0.02285434,7.270262,0.241503,0.02423863,0.008925243,0.9700563,27.91171,3.330461,1.882169,0.2191969,-0.5487384,8.548474,0.2221375,0.09297621,1.410257,0.9986656,0.02902338,-0.04271473,-0.005608572,0.8831933,0.4689757,0.05133662,-0.4681104,0.8821776,moving,19.09846,-22.71395,8.95143,3.77197,17.941723050814822,-12.335884972992964
521,05/04/2023 10:20:38.046742,701,True,True,True,True,-0.06315548,0.009490503,6.948052,0.2996305,-0.3677827,0.8803167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3440437,-3.438996,-6.411541,-0.07672288,0.02371058,7.283301,0.2415893,0.02167544,0.01083551,0.970076,27.92077,3.067876,2.042732,0.2112383,-0.5487821,8.562142,0.2225074,0.09145063,1.410047,0.9988256,0.03149564,-0.03681816,-0.01054943,0.8830345,0.4691896,0.04728913,-0.4682502,0.8823296,moving,18.79687,-22.67442,8.967409,3.710804,17.65955780493907,-12.295482248631597
522,05/04/2023 10:20:38.066578,702,True,True,True,True,-0.06428494,0.009859534,6.962906,0.2950594,-0.3674563,0.8819954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3075173,-3.419871,-6.439708,-0.07870296,0.02445081,7.297474,0.2395591,0.01926302,0.01234773,0.9706122,27.6819,2.803331,2.148527,0.203197,-0.5488263,8.575953,0.2223289,0.08369017,1.40932,0.9989529,0.03319898,-0.03147782,-0.01474045,0.8849179,0.4655137,0.04330986,-0.4645623,0.8844808,moving,18.49696,-22.61756,8.964877,3.398424,17.37908821064297,-12.238416002732539
523,05/04/2023 10:20:38.076518,703,True,True,True,True,-0.065442,0.01018807,6.977708,0.2905058,-0.3669951,0.8836973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2733631,-3.355369,-6.490756,-0.08042283,0.02371958,7.311368,0.2342708,0.01684652,0.01331496,0.9719343,27.06126,2.509149,2.173645,0.1952456,-0.5488699,8.589607,0.2221899,0.06817782,1.40845,0.9990778,0.03377581,-0.0265088,-0.01798923,0.8898799,0.4558401,0.03898602,-0.4549429,0.8896669,moving,18.19771,-22.55287,8.964813,2.771312,17.099291976211568,-12.173820107488734
524,05/04/2023 10:20:38.096677,704,True,True,True,True,-0.06663591,0.01051533,6.99251,0.2861209,-0.3665743,0.8853011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2450503,-3.323583,-6.523376,-0.08202894,0.02269154,7.324852,0.2315163,0.01472866,0.01356951,0.9726249,26.74095,2.241851,2.131541,0.1870594,-0.5489148,8.603665,0.2212818,0.06104606,1.407769,0.9991979,0.03321594,-0.02236781,-0.01957624,0.8924322,0.4507567,0.03493406,-0.4499573,0.8923665,moving,17.91034,-22.49285,8.933009,2.483001,16.830588608526206,-12.113811239465605
525,05/04/2023 10:20:38.116561,705,True,True,True,True,-0.06784495,0.01081325,7.007289,0.2818151,-0.365873,0.8869707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2254345,-3.305779,-6.549638,-0.0836692,0.02299542,7.339566,0.2297164,0.01293258,0.01251891,0.9730912,26.53512,1.980618,1.941208,0.1791703,-0.5489582,8.617214,0.2205269,0.05535889,1.406024,0.9993521,0.03030573,-0.01941755,-0.01842244,0.8941473,0.4473938,0.03092075,-0.4467462,0.8941262,moving,17.62649,-22.41602,8.913898,2.254722,16.565300414268975,-12.03765366300264
526,05/04/2023 10:20:38.136717,706,True,True,True,True,-0.06906768,0.01104129,7.022013,0.2775948,-0.3655517,0.8884329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2230353,-3.248994,-6.594391,-0.08517067,0.02269603,7.354177,0.2251093,0.01200976,0.01015085,0.9742066,25.99942,1.783299,1.605685,0.1710678,-0.5490027,8.631128,0.2176687,0.04306686,1.404943,0.9995055,0.02518506,-0.01882988,-0.01437103,0.8984455,0.4388497,0.02797008,-0.4383621,0.8983631,moving,17.35165,-22.36505,8.806849,1.755784,16.30826773861034,-11.986451795318576
527,05/04/2023 10:20:38.156508,707,True,True,True,True,-0.07029684,0.01124325,7.036678,0.2734823,-0.3653864,0.8897754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2216225,-3.245973,-6.610574,-0.08655369,0.02099689,7.367307,0.2246185,0.01134941,0.008275845,0.9743456,25.94602,1.64634,1.352584,0.1629685,-0.5490472,8.645038,0.2138157,0.04432172,1.404324,0.9996054,0.02122563,-0.01839867,-0.01102849,0.8989561,0.4378999,0.0258343,-0.4375241,0.8988355,moving,17.08539,-22.32551,8.657095,1.807706,16.05918971573524,-11.94631625732611
528,05/04/2023 10:20:38.186617,708,True,True,True,True,-0.07154104,0.01145576,7.051306,0.2694606,-0.3654922,0.8909582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2166125,-3.275892,-6.61084,-0.08792305,0.02058191,7.380613,0.2264366,0.01073093,0.007524967,0.9739377,26.16189,1.552058,1.246007,0.1546591,-0.5490928,8.659308,0.2090099,0.0506326,1.404346,0.9996564,0.01951745,-0.01749467,-0.009797947,0.8973396,0.4412319,0.02431038,-0.4409088,0.8972226,moving,16.82737,-22.3046,8.465233,2.06486,15.817697117368324,-11.92417295564033
529,05/04/2023 10:20:38.196267,709,True,True,True,True,-0.0727497,0.01172695,7.06589,0.265262,-0.3658295,0.892079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19698,-3.282557,-6.62358,-0.08938501,0.02110025,7.394414,0.2264448,0.009279975,0.007656506,0.9739497,26.16449,1.375438,1.220459,0.1431496,-0.549156,8.679073,0.2027983,0.05263746,1.409154,0.9997105,0.01911691,-0.0146089,-0.0107113,0.8973283,0.4412339,0.02154401,-0.4409496,0.8972732,moving,16.55998,-22.29787,8.189487,2.139228,15.567329280645783,-11.915601675000708
530,05/04/2023 10:20:38.216636,710,True,True,True,True,-0.07395826,0.01200217,7.080421,0.2610946,-0.3662178,0.8931484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153751,-3.280799,-6.640921,-0.09038275,0.02277658,7.408132,0.225735,0.006645567,0.009576209,0.9741191,26.08208,1.101789,1.381678,0.1376836,-0.549186,8.68846,0.2045761,0.04609466,1.40514,0.9997283,0.02165701,-0.008623775,-0.01565646,0.897904,0.4399128,0.01727052,-0.4396583,0.8979991,moving,16.29526,-22.29511,8.283564,1.878875,15.319433927419315,-11.91087165051465
531,05/04/2023 10:20:38.236498,711,True,True,True,True,-0.0751416,0.01226699,7.094865,0.2569457,-0.3671655,0.8939623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123317,-3.306597,-6.643523,-0.09149326,0.02323709,7.42134,0.2271656,0.004678836,0.01045624,0.9737887,26.25231,0.8856757,1.436935,0.1206883,-0.5492793,8.717648,0.1935957,0.0564701,1.418641,0.9997376,0.02249008,-0.0043618,-0.0182386,0.8965729,0.4425204,0.01386299,-0.4423247,0.8967478,moving,16.03589,-22.32879,7.770902,2.2795,15.076291773822566,-11.94124980826318
532,05/04/2023 10:20:38.236498,712,True,True,True,True,-0.07632215,0.01252874,7.109245,0.2528298,-0.3682245,0.8946999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09452407,-3.365274,-6.628621,-0.09236505,0.02325881,7.433945,0.2310488,0.002980431,0.01174905,0.9728667,26.71093,0.7202098,1.554814,0.1153131,-0.5493088,8.726878,0.1932611,0.06560117,1.414563,0.9997061,0.02423778,-0.0003699127,-0.02148327,0.8929569,0.4496294,0.01122833,-0.4494894,0.8932151,moving,15.77956,-22.3702,7.779726,2.655223,14.835942079703322,-11.979090374588406
533,05/04/2023 10:20:38.256414,713,True,True,True,True,-0.07750159,0.01279749,7.123559,0.2487429,-0.3693866,0.8953661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06492809,-3.405825,-6.622586,-0.0934175,0.02360457,7.446692,0.2335862,0.001093427,0.01256264,0.9722543,27.01237,0.5141845,1.604076,0.1048737,-0.5493661,8.744806,0.1887974,0.07464623,1.418274,0.9996819,0.02493898,0.003742741,-0.02391734,0.8905593,0.4542379,0.007995095,-0.4541829,0.8908726,moving,15.5259,-22.41878,7.582501,3.012796,14.59804228577805,-12.023851561735576
534,05/04/2023 10:20:38.266479,714,True,True,True,True,-0.07867338,0.01307866,7.137832,0.2445991,-0.3707243,0.8959547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03760786,-3.438161,-6.620527,-0.09454209,0.0240723,7.459506,0.2355136,-0.0007343665,0.01299389,0.9717839,27.24239,0.3024493,1.605421,0.1001355,-0.5493922,8.752944,0.19009,0.07739121,1.413372,0.9996613,0.0249086,0.007547766,-0.02560041,0.888729,0.4577176,0.004693186,-0.4577558,0.8890656,moving,15.26987,-22.47858,7.659972,3.134182,14.357843763402423,-12.079391202379519
535,05/04/2023 10:20:38.296432,715,True,True,True,True,-0.0798493,0.01337024,7.152061,0.2404684,-0.3720758,0.8965124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01486155,-3.465298,-6.621511,-0.09579878,0.02467684,7.472826,0.2370385,-0.002494734,0.01245344,0.9714172,27.4251,0.0682319,1.485617,0.09590696,-0.5494153,8.760205,0.192273,0.07852656,1.407317,0.9996774,0.02301228,0.01075074,-0.02537767,0.8873153,0.4604644,0.001057032,-0.4605887,0.887613,moving,15.01482,-22.53971,7.779798,3.193721,14.118553641690978,-12.136218382231405
536,05/04/2023 10:20:38.306750,716,True,True,True,True,-0.08101562,0.01362063,7.166274,0.2362884,-0.3731832,0.8971634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004236788,-3.480062,-6.628716,-0.09703815,0.02519118,7.486032,0.237666,-0.004207134,0.01112134,0.9712742,27.50146,359.8136,1.266422,0.09033776,-0.5494459,8.76977,0.1933354,0.07855135,1.403477,0.9997172,0.01960395,0.01345889,-0.02360352,0.8867824,0.461584,-0.002886235,-0.4617712,0.8869944,moving,14.75508,-22.58531,7.843394,3.203452,13.874980853932493,-12.178064274431886
537,05/04/2023 10:20:38.316540,717,True,True,True,True,-0.08219146,0.01383385,7.18047,0.2321437,-0.3741171,0.8978561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01166517,-3.450092,-6.659931,-0.0984006,0.02436737,7.499846,0.2350884,-0.005472461,0.008486637,0.9719216,27.19806,359.5718,0.8969769,0.08310248,-0.5494857,8.782195,0.1922339,0.07208115,1.401615,0.999796,0.01392366,0.01462782,-0.01906971,0.8893228,0.4568821,-0.006647385,-0.4570679,0.8894069,moving,14.49655,-22.62043,7.809493,2.943969,13.632615212291899,-12.209834727653451
538,05/04/2023 10:20:38.336669,718,True,True,True,True,-0.08335462,0.01400771,7.194671,0.227949,-0.374933,0.8985903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02645373,-3.428924,-6.686319,-0.09977484,0.023625,7.513625,0.233152,-0.006888064,0.007221668,0.9723892,26.97029,359.3553,0.6964195,0.06926054,-0.5495617,8.805966,0.1844565,0.07212943,1.409977,0.9998007,0.01083261,0.01676325,-0.01725647,0.891176,0.4533295,-0.01002826,-0.4535285,0.8911854,moving,14.23419,-22.64813,7.453238,2.928496,13.386715074833958,-12.234434896126661
